,ds,cities,y,yhat,yhat_upper,yhat_lower
27478,2011-11-01,Accra,302.21616,302.52386722541286,303.1469331202634,301.8613150066131
27479,2011-12-01,Accra,302.27023,302.1861978012757,302.87206578029594,301.57125989899333
27480,2012-01-01,Accra,303.6424,303.30148285840477,304.00751917083,302.6393192634702
27481,2012-02-01,Accra,304.15442,304.00762029655885,304.68023822612827,303.3122715347724
27482,2012-03-01,Accra,304.864,304.60956486059825,305.3166747223968,303.91730714923426
27483,2012-04-01,Accra,304.2743,304.3719800528507,305.0223099623724,303.68457922280277
27484,2012-05-01,Accra,302.87573,302.9139098767798,303.62661827163663,302.2382790223732
27485,2012-06-01,Accra,301.18356,300.80102614420446,301.4640546076463,300.10156713998856
27486,2012-07-01,Accra,300.31516,300.023951706291,300.7241834945732,299.38070210924803
27487,2012-08-01,Accra,299.78683,299.7351239482702,300.4094478404263,299.1117198164342
27488,2012-09-01,Accra,300.33838,300.3294642427612,300.9768117959087,299.70219706641524
27489,2012-10-01,Accra,300.69473,301.19531281362504,301.90666272518155,300.49063640865654
27490,2012-11-01,Accra,301.21423,302.10407561502535,302.71143250020594,301.43399652699037
27491,2012-12-01,Accra,301.93747,302.71988632762753,303.36934547484435,302.0719490399343
27492,2013-01-01,Accra,302.4131,302.84231745910967,303.5113776354756,302.1815232320148
27493,2013-02-01,Accra,304.05472,304.0505270441099,304.6982479324175,303.39390186182004
27494,2013-03-01,Accra,304.5797,304.50751561404417,305.1849804366012,303.8459733961499
27495,2013-04-01,Accra,304.4994,304.4116998051867,305.10387484582486,303.7646777246683
27496,2013-05-01,Accra,303.9086,302.81766009414804,303.4524300122107,302.1211942292309
27497,2013-06-01,Accra,301.2262,300.8223865839096,301.4680401744814,300.1529217867382
27498,2013-07-01,Accra,300.13324,300.0509834568862,300.7347719277205,299.35928256667444
27499,2013-08-01,Accra,299.62125,299.65822027828284,300.33730031499124,298.9654652898911
27500,2013-09-01,Accra,299.98212,300.22197171137543,300.91515162858457,299.5217583101524
27501,2013-10-01,Accra,301.29575,301.15539853932256,301.8785251600378,300.47948564740364
27502,2013-11-01,Accra,302.0062,302.19747387609135,302.89782955137565,301.5006541431811
27503,2013-12-01,Accra,302.47488,302.4933852126093,303.16973625211915,301.8333315788538
27504,2014-01-01,Accra,,302.9454734593396,303.59387245422863,302.2626188427669
27505,2014-02-01,Accra,,303.9900749171475,304.7180699468863,303.3038077480095
27506,2014-03-01,Accra,,304.4062209287167,305.0818525532547,303.74799718532284
27507,2014-04-01,Accra,,304.45145220340976,305.10352237863816,303.725234714311
27508,2014-05-01,Accra,,302.72166281258114,303.43034428690527,302.033357571905
27509,2014-06-01,Accra,,300.84535046078753,301.67003581374297,300.10338596682107
27510,2014-07-01,Accra,,300.0766663234475,300.82272145576053,299.33909303318796
27511,2014-08-01,Accra,,299.57960924836067,300.406630635511,298.74797340969695
27512,2014-09-01,Accra,,300.1151181214884,301.0518104189254,299.3349220807532
27513,2014-10-01,Accra,,301.1177436480825,302.10227653797324,300.1553746049042
27514,2014-11-01,Accra,,302.2891342261651,303.4421204199353,301.1842441704654
27515,2014-12-01,Accra,,302.26713444409353,303.5354470319734,301.14141980399614
27516,2015-01-01,Accra,,303.05026014749205,304.309148606687,301.8651954590416
27517,2015-02-01,Accra,,303.92746586126947,305.4379334170978,302.5636478421231
27518,2015-03-01,Accra,,304.3057441231149,305.9174126143101,302.98034999423163
27519,2015-04-01,Accra,,304.49119617101263,306.2333716327937,302.8541995209213
27520,2015-05-01,Accra,,302.6259743685278,304.50508888485234,300.9457431185627
27521,2015-06-01,Accra,,300.8698643374095,302.95901495961033,299.0705528438615
27522,2015-07-01,Accra,,300.10093407454394,302.2060500369428,298.1803817306083
27523,2015-08-01,Accra,,299.4993418445495,301.770722765683,297.4593692514484
27524,2015-09-01,Accra,,300.008987817051,302.5377198371517,297.73977361034014
27525,2015-10-01,Accra,,301.08232268176215,303.7193722173942,298.70881536658976
27526,2015-11-01,Accra,,302.3789462451106,305.27044850359295,299.9887020017035
27527,2015-12-01,Accra,,302.04127682097345,304.88878670425345,299.4972001290581
27528,2016-01-01,Accra,,303.1565618781045,306.2778752418697,300.3375069526254
27529,2016-02-01,Accra,,303.86269931625833,307.16310637998373,300.9475351028899
27530,2016-03-01,Accra,,304.46464388029773,307.964563504457,301.3117357464014
27531,2016-04-01,Accra,,304.2270590725504,307.84802781874004,300.8060829706273
27532,2016-05-01,Accra,,302.768988896479,306.39466309349643,299.17369374699337
27533,2016-06-01,Accra,,300.6561051639035,304.49658285995395,296.95724928336125
27534,2016-07-01,Accra,,299.87903072599073,304.1412850376449,295.8059300603079
27535,2016-08-01,Accra,,299.5902029679693,303.7992195266799,295.4219135344653
27536,2016-09-01,Accra,,300.18454326246126,304.64808223480827,295.9540299505898
27537,2016-10-01,Accra,,301.0503918333242,306.01956502981386,296.5910156031069
27538,2016-11-01,Accra,,301.9591546347244,306.84984568924995,297.42149907306884
27539,2016-12-01,Accra,,302.5749653473273,307.57099006882555,297.8598128609821
27540,2017-01-01,Accra,,302.6973964788081,308.14449169705966,297.61905082236296
27541,2017-02-01,Accra,,303.9056060638095,309.35890993493496,298.909642303
27542,2017-03-01,Accra,,304.362594633743,310.12342524061097,298.98519909827615
27543,2017-04-01,Accra,,304.26677882488667,310.3591050754902,298.6043482954135
27544,2017-05-01,Accra,,302.6727391138473,308.9026214700217,296.9852935504999
27545,2017-06-01,Accra,,300.67746560360865,306.8953444267796,294.5432728083713
27546,2017-07-01,Accra,,299.90606247658496,306.42190267624176,293.63223913363197
27547,2017-08-01,Accra,,299.5132992979824,306.11962024974724,293.08311009602784
27548,2017-09-01,Accra,,300.07705073107394,307.06974056035966,293.16452168678916
27549,2017-10-01,Accra,,301.0104775590217,308.07011481401867,294.1408265236998
27550,2017-11-01,Accra,,302.0525528957899,309.7534226357111,294.931462141099
27551,2017-12-01,Accra,,302.34846423230806,309.93604324740454,294.8629420824074
27552,2018-01-01,Accra,,302.8005524790379,310.7998326276167,295.11685958273415
27553,2018-02-01,Accra,,303.84515393684666,311.87078303868554,295.8243232211704
27554,2018-03-01,Accra,,304.26129994841574,312.66135520503354,296.09272899526906
27555,2018-04-01,Accra,,304.30653122310895,312.8359377991696,295.73576268591364
27556,2018-05-01,Accra,,302.57674183228016,311.33719423822333,293.65114110668156
27557,2018-06-01,Accra,,300.7004294804874,309.59957066606137,291.76110368463003
27558,2018-07-01,Accra,,299.9317453431472,309.1445731833827,290.7067985365951
27559,2018-08-01,Accra,,299.4346882680599,308.81109348646214,290.11673024557405
27560,2018-09-01,Accra,,299.9701971411885,309.60409944335214,290.1269621727382
27561,2018-10-01,Accra,,300.9728226677827,310.5372068682508,290.8572855734114
27562,2018-11-01,Accra,,302.1442132458648,312.1987247552523,291.99129887141424
27563,2018-12-01,Accra,,302.1222134637916,312.18240184051655,291.4323908113594
27564,2019-01-01,Accra,,302.9053391671917,313.0713015062267,292.0527175072119
27565,2019-02-01,Accra,,303.7825448809686,314.3402972836416,292.8134002045792
27566,2019-03-01,Accra,,304.16082314281414,315.00772278927155,292.55267975312773
27567,2019-04-01,Accra,,304.3462751907116,315.2697345591085,293.10103926343265
27568,2019-05-01,Accra,,302.48105338822705,313.5580633020578,290.6057479260582
27569,2019-06-01,Accra,,300.7249433571096,312.2155773310812,288.3671906642682
27570,2019-07-01,Accra,,299.95601309424273,311.8533216134145,287.52499259303545
27571,2019-08-01,Accra,,299.35442086424825,311.19243713605647,286.59881762370674
27572,2019-09-01,Accra,,299.8640668367499,311.99972010940115,286.71821003048603
27573,2019-10-01,Accra,,300.9374017014622,313.34961510619024,287.48783876185774
27574,2019-11-01,Accra,,302.2340252648108,315.02828678285107,288.69555965169957
27575,2019-12-01,Accra,,301.8963558406719,314.988888748258,287.8454354804707
27576,2020-01-01,Accra,,303.01164089780343,316.11879555663097,288.94280250969797
27577,2020-02-01,Accra,,303.7177783359578,317.51260218282897,289.19434551688676
27578,2020-03-01,Accra,,304.3197228999964,318.4729504211496,289.43476331068274
27579,2020-04-01,Accra,,304.08213809224964,318.8007296052222,289.03945751281657
27580,2020-05-01,Accra,,302.62406791617803,317.40830329120064,287.00079258994384
27581,2020-06-01,Accra,,300.51118418360323,315.56832187914426,284.64704646526474
27582,2020-07-01,Accra,,299.734109745691,315.1207444345237,283.55006771278437
27583,2020-08-01,Accra,,299.44528198766886,315.14093229958496,283.01544532070955
27584,2020-09-01,Accra,,300.03962228216017,315.8402124863417,283.41707834142284
27585,2020-10-01,Accra,,300.90547085302376,317.10351359514857,283.8864820883527
27586,2020-11-01,Accra,,301.81423365442356,318.3557328995729,284.4972067330405
27587,2020-12-01,Accra,,302.4300443670254,319.21510909386706,284.86364654458464
27588,2021-01-01,Accra,,302.55247549850776,319.69168714471977,284.4708057095609
27589,2021-02-01,Accra,,303.76068508350875,321.25081713712035,285.40431611967745
27590,2021-03-01,Accra,,304.217673653443,322.1387647882128,285.6678149346499
27591,2021-04-01,Accra,,304.1218578445857,322.09522752933503,285.329265445991
27592,2021-05-01,Accra,,302.5278181335462,320.8020915778575,283.4929321329251
27593,2021-06-01,Accra,,300.53254462330943,319.14337546352294,281.0412933943725
27594,2021-07-01,Accra,,299.76114149628347,318.402942435511,279.9256096201254
27595,2021-08-01,Accra,,299.3683783176815,318.4091028010682,279.3241498535355
27596,2021-09-01,Accra,,299.9321297507725,319.2301993765516,279.57470880582963
27597,2021-10-01,Accra,,300.8655565787203,320.32443018902705,280.2561865498076
27598,2021-11-01,Accra,,301.9076319154893,322.1455935444002,280.9453622572392
27599,2021-12-01,Accra,,302.20354325200736,322.7187616338633,281.1286171377192
27600,2022-01-01,Accra,,302.6556314987383,323.44327742522916,281.5442387696466
27601,2022-02-01,Accra,,303.70023295654613,324.83353508561675,282.08192893867505
27602,2022-03-01,Accra,,304.11637896811516,325.09633783402813,282.34699433900687
27603,2022-04-01,Accra,,304.1616102428074,326.19732938523106,282.07353408892425
27604,2022-05-01,Accra,,302.43182085198015,324.57982105972195,280.15445851895106
27605,2022-06-01,Accra,,300.55550850018585,323.37769068129194,278.0814709310286
27606,2022-07-01,Accra,,299.7868243628459,322.38035924321593,277.02248942371745
27607,2022-08-01,Accra,,299.28976728775933,322.1360989432945,276.40208800288974
27608,2022-09-01,Accra,,299.82527616088726,323.387567028668,276.54647560308666
27609,2022-10-01,Accra,,300.8279016874815,324.30010204189654,277.3710801083107
27610,2022-11-01,Accra,,301.99929226556446,325.9404402295161,278.66182061910683
27611,2022-12-01,Accra,,301.9772924834921,326.42253388972165,278.36467073732854
27612,2023-01-01,Accra,,302.7604181868924,327.4575499618081,278.47897032597297
27613,2023-02-01,Accra,,303.6376239006681,328.5323250689088,278.7533403976278
27614,2023-03-01,Accra,,304.0159021625132,329.47635804210296,279.1739532875027
27615,2023-04-01,Accra,,304.20135421041107,329.89411356947164,278.85693382038414
27616,2023-05-01,Accra,,302.33613240792624,328.5345593042539,276.87556700554455
27617,2023-06-01,Accra,,300.58002237680887,327.1190481164546,274.84169071656055
27618,2023-07-01,Accra,,299.81109211394283,326.54103088628,273.72733902379736
27619,2023-08-01,Accra,,299.20949988394796,326.5193962300183,272.6912765547201
27620,2023-09-01,Accra,,299.71914585644953,327.0562487842269,273.218903196035
27621,2023-10-01,Accra,,300.7924807211609,328.6585692628693,274.0010952848842
27622,2023-11-01,Accra,,302.08910428450963,330.14811264183334,274.7185354528472
27623,2023-12-01,Accra,,301.7514348603726,330.1007815854724,274.1373734140461
27624,2024-01-01,Accra,,302.86671991750137,331.6784305963163,274.90378325096356
27625,2024-02-01,Accra,,303.5728573556566,332.38166092666904,274.8551395845823
27626,2024-03-01,Accra,,304.1748019196962,333.82009896341543,275.99170745030096
27627,2024-04-01,Accra,,303.9372171119491,333.7689615052663,275.07958337063866
27628,2024-05-01,Accra,,302.47914693587745,332.86731932905076,272.98925862821346
27629,2024-06-01,Accra,,300.3662632033025,330.81796743659527,270.68314894527595
27630,2024-07-01,Accra,,299.5891887653895,330.64397596459685,269.6651731552819
27631,2024-08-01,Accra,,299.3003610073681,330.5181543045986,268.9502067603577
27632,2024-09-01,Accra,,299.89470130185987,331.09263995061644,269.0179345657248
27633,2024-10-01,Accra,,300.76054987272335,332.6230809640568,269.4772594056941
27634,2024-11-01,Accra,,301.66931267412315,333.87365503245695,269.8177852378855
27635,2024-12-01,Accra,,302.2851233867262,334.94495862990925,270.2612118204887
27636,2025-01-01,Accra,,302.4075545182068,335.24473242152965,270.0030771006099
27637,2025-02-01,Accra,,303.6157641032079,336.8131290083926,271.26918081199017
27638,2025-03-01,Accra,,304.07275267314157,337.3905349574087,271.0822482428181
27639,2025-04-01,Accra,,303.9769368642857,337.81768265186065,270.5304465898131
27640,2025-05-01,Accra,,302.38289715324527,336.59966238860846,269.0914906137499
27641,2025-06-01,Accra,,300.3876236430077,334.5851629811756,266.43220127337
27642,2025-07-01,Accra,,299.61622051598374,334.4656701034747,265.79823703659343
27643,2025-08-01,Accra,,299.22345733738075,334.08469332792316,264.8702620498294
27644,2025-09-01,Accra,,299.7872087704726,335.3627050361361,265.2402550152218
27645,2025-10-01,Accra,,300.7206355984205,336.8218799441669,265.6896114100577
27646,2025-11-01,Accra,,301.76271093518795,338.1600470586778,266.4004932585138
27647,2025-12-01,Accra,,302.0586222717069,338.7667994930938,266.40567213024707
27648,2026-01-01,Accra,,302.51071051843684,339.5795716395093,267.09112202563796
27649,2026-02-01,Accra,,303.55531197624555,340.96372200094106,267.6525505698148
27650,2026-03-01,Accra,,303.97145798781423,341.90054610499374,267.83635939032985
27651,2026-04-01,Accra,,304.0166892625074,341.91835177722066,267.7218332238629
27652,2026-05-01,Accra,,302.286899871679,340.8169138354091,265.442752230379
27653,2026-06-01,Accra,,300.41058751988487,339.2729282131502,263.048590011268
27654,2026-07-01,Accra,,299.64190338254525,338.9802326025022,261.88534207960345
27655,2026-08-01,Accra,,299.144846307459,338.87647757942807,261.5006288969078
27656,2026-09-01,Accra,,299.6803551805868,339.81388225131764,260.9504611410551
27657,2026-10-01,Accra,,300.68298070718123,341.08912226401463,261.195869328283
27658,2026-11-01,Accra,,301.8543712852628,342.8384573991985,262.4493742882125
27659,2026-12-01,Accra,,301.83237150319025,342.94211034255375,262.25324058992044
27660,2027-01-01,Accra,,302.6154972065905,344.1288500908521,262.2035538192171
27661,2027-02-01,Accra,,303.49270292036726,345.59909280465735,262.68602835203836
27662,2027-03-01,Accra,,303.87098118221223,346.27424337444705,262.8531157426633
27663,2027-04-01,Accra,,304.0564332301098,346.9638669418446,262.95930583625506
27664,2027-05-01,Accra,,302.19121142762566,345.53505641094824,260.37241314731966
27665,2027-06-01,Accra,,300.4351013965071,344.49206544823005,258.18878856191094
27666,2027-07-01,Accra,,299.66617113364254,344.32197075633815,256.837190379573
27667,2027-08-01,Accra,,299.0645789036476,343.7027162563165,255.99530998840365
27668,2027-09-01,Accra,,299.57422487614974,344.8648722044536,256.354096419465
27669,2027-10-01,Accra,,300.6475597408601,346.42755742608307,256.68614647676014
27670,2027-11-01,Accra,,301.94418330420865,348.37377780272664,257.23557397703235
27671,2027-12-01,Accra,,301.6065138800708,348.49370828278865,256.61579248437994
27672,2028-01-01,Accra,,302.7217989372019,349.7828235030657,256.911114052861
27673,2028-02-01,Accra,,303.42793637535607,351.33022068422787,256.8505384504125
27674,2028-03-01,Accra,,304.0298809393951,352.08731129299656,256.99350215838524
27675,2028-04-01,Accra,,303.79229613164864,352.7749848183369,256.39755629728313
27676,2028-05-01,Accra,,302.3342259555774,351.79826801710175,254.71833993743934
27677,2028-06-01,Accra,,300.22134222300195,349.93311863723346,251.46175506465798
27678,2028-07-01,Accra,,299.4442677850893,349.3683092644115,250.80224288947758
27679,2028-08-01,Accra,,299.15544002706724,349.9533177304474,250.20763996212693
27680,2028-09-01,Accra,,299.7497803215586,350.75750527763734,250.35618518876424
27681,2028-10-01,Accra,,300.6156288924224,351.977552401061,250.63389809512466
27682,2028-11-01,Accra,,301.52439169382393,353.3822564720046,250.97509562728226
27683,2028-12-01,Accra,,302.1402024064248,354.2856837800553,251.37980468697276
27684,2029-01-01,Accra,,302.26263353790614,354.9976997406918,250.83935584166136
27685,2029-02-01,Accra,,303.4708431229074,355.9129829959554,251.18809190699
27686,2029-03-01,Accra,,303.9278316928411,357.2723893736857,251.1022164729145
27687,2029-04-01,Accra,,303.83201588398447,357.50444772481586,250.86605156505436
27688,2029-05-01,Accra,,302.23797617294497,356.318667507212,248.55837820852324
27689,2029-06-01,Accra,,300.2427026627073,354.39171329489557,246.53218598668374
27690,2029-07-01,Accra,,299.4712995356826,354.38716042531814,245.34428261625465
27691,2029-08-01,Accra,,299.07853635708017,353.984357334316,244.60112772707717
27692,2029-09-01,Accra,,299.64228779017236,354.87924620893716,245.07542639659962
27693,2029-10-01,Accra,,300.5757146181195,356.3512426690608,246.12418351076332
27694,2029-11-01,Accra,,301.6177899548883,357.82211536772076,246.16609713965926
27695,2029-12-01,Accra,,301.9137012914082,358.6987260683911,245.9466343561653
27696,2030-01-01,Accra,,302.3657895381351,359.35616280808904,246.16621833038982
27697,2030-02-01,Accra,,303.41039099594474,360.9772079641426,247.13696268383472
27698,2030-03-01,Accra,,303.82653700751285,361.42629731931333,246.89021597454862
27699,2030-04-01,Accra,,303.87176828220805,362.41824544479044,246.50616675276817
27700,2030-05-01,Accra,,302.1419788913783,360.76368029270725,244.16744096167662
27701,2030-06-01,Accra,,300.2656665395846,359.3321610724885,241.8798710530647
27702,2030-07-01,Accra,,299.4969824022448,359.05048954688067,240.7238554580702
27703,2030-08-01,Accra,,298.99992532715726,358.8591731541582,239.62731489075708
27704,2030-09-01,Accra,,299.53543420028586,359.9367920837452,239.44355601852916
27705,2030-10-01,Accra,,300.53805972688036,361.25392921615963,239.6704930066248
27706,2030-11-01,Accra,,301.70945030496216,363.22591120659155,241.05060476162632
27707,2030-12-01,Accra,,301.6874505228897,363.3557385651152,239.90280860212877
27708,2031-01-01,Accra,,302.4705762262905,364.48459841818595,239.7340334218596
27709,2031-02-01,Accra,,303.34778194006645,366.10585862187696,240.28205227135555
27710,2031-03-01,Accra,,303.72606020191176,367.02457969273166,240.65890333003796
27711,2031-04-01,Accra,,303.91151224980854,367.42898100837584,239.98824206022832
27712,2031-05-01,Accra,,302.04629044732485,366.7621585882912,237.7017975860084
27713,2031-06-01,Accra,,300.2901804162075,364.95465152388874,235.59920651852087
27714,2031-07-01,Accra,,299.52125015334144,365.5238829648311,233.83443468193335
27715,2031-08-01,Accra,,298.9196579233465,365.222237747925,232.83862796782813
27716,2031-09-01,Accra,,299.4293038958485,365.7011168823969,232.82918278284356
27717,2031-10-01,Accra,,300.5026387605603,367.67112157401203,233.49475727764164
27718,2031-11-01,Accra,,301.79926232390875,369.3780641959774,234.47653018799915
27719,2031-12-01,Accra,,301.4615928997716,369.9464138827119,234.01880740140066
27720,2032-01-01,Accra,,302.5768779569003,371.2275244622017,235.2982456599367
27721,2032-02-01,Accra,,303.28301539505566,372.5319389536981,235.18421579587218
27722,2032-03-01,Accra,,303.8849599590953,373.8816471850015,235.44463982384931
27723,2032-04-01,Accra,,303.64737515134783,374.1396149987375,234.7934490017805
27724,2032-05-01,Accra,,302.1893049752758,373.5521554782358,232.9310336610927
27725,2032-06-01,Accra,,300.07642124270194,371.5990309100313,230.095589731928
27726,2032-07-01,Accra,,299.299346804788,372.0632809470496,228.87976327266483
27727,2032-08-01,Accra,,299.01051904676723,372.37718274161995,228.34765865534652
27728,2032-09-01,Accra,,299.6048593412585,373.3393218331376,228.7849692203007
27729,2032-10-01,Accra,,300.47070791212184,374.8435586538713,228.54389910284385
27730,2032-11-01,Accra,,301.37947071352164,376.7364030377969,229.5688239696842
27731,2032-12-01,Accra,,301.99528142612485,378.2328208573184,229.51122144296906
27732,2033-01-01,Accra,,302.1177125576048,378.39286362326214,229.54776208740273
27733,2033-02-01,Accra,,303.32592214260694,380.17898726571406,230.66530467566662
27734,2033-03-01,Accra,,303.78291071254034,380.634052620982,230.29087423549575
27735,2033-04-01,Accra,,303.6870949036848,381.42849812817144,229.52029518959364
27736,2033-05-01,Accra,,302.0930551926442,380.50141939162216,227.64715357950345
27737,2033-06-01,Accra,,300.0977816824057,378.9821482748817,225.28407012843965
27738,2033-07-01,Accra,,299.3263785553833,378.6936575672393,223.71663011318577
27739,2033-08-01,Accra,,298.9336153767793,378.13613575324626,222.85297845633096
27740,2033-09-01,Accra,,299.49736680987,379.6530149513272,222.87331176719192
27741,2033-10-01,Accra,,300.4307936378186,381.1744490318885,223.2602453355454
27742,2033-11-01,Accra,,301.47286897458724,382.9256193615118,223.44975030588105
27743,2033-12-01,Accra,,301.768780311105,383.82560098668444,223.12628265356688
27744,2000-01-01,Almaty,270.44736,272.15219363932977,275.5341468082454,268.34688486675134
27745,2000-02-01,Almaty,274.16754,273.9525933466647,277.38556477021984,270.1876691938077
27746,2000-03-01,Almaty,279.6201,278.060536051128,281.86755689011727,274.38476100814125
27747,2000-04-01,Almaty,290.27487,286.152158953346,289.94928107785546,282.2358367660384
27748,2000-05-01,Almaty,296.9647,294.9158932424146,298.57323171141303,291.1107227989594
27749,2000-06-01,Almaty,299.84998,303.00333755411344,306.8599051901512,299.084484892743
27750,2000-07-01,Almaty,304.85233,305.79488552240366,309.7446530354712,302.1836759703548
27751,2000-08-01,Almaty,302.12424,303.8758831767,307.61132690415064,300.3023310491595
27752,2000-09-01,Almaty,299.61838,296.6573478673553,300.3477090107606,292.78180988968086
27753,2000-10-01,Almaty,284.47784,286.0907403723071,289.9669918690393,282.1752711817772
27754,2000-11-01,Almaty,277.13626,278.91616665201326,282.8476777917794,275.1396514315438
27755,2000-12-01,Almaty,275.43692,273.90002818969964,277.6284419127687,269.85244499439955
27756,2001-01-01,Almaty,273.12097,271.91538875765485,275.78668227162046,268.1035419871418
27757,2001-02-01,Almaty,273.2867,274.17658572250343,277.77441824317964,270.3998543623472
27758,2001-03-01,Almaty,281.21405,277.85444683353893,281.371353202716,274.02184686801144
27759,2001-04-01,Almaty,283.07062,284.7032737484931,288.5729206545667,280.7090437875565
27760,2001-05-01,Almaty,295.21567,294.14658176036744,297.7004613805122,290.1969787775117
27761,2001-06-01,Almaty,300.93686,302.00104997460215,305.72474396457324,298.10404642040993
27762,2001-07-01,Almaty,303.7762,304.57698847314987,308.2217744293248,300.90294071862627
27763,2001-08-01,Almaty,302.7353,302.96027931812176,306.7158813663022,299.1684845088849
27764,2001-09-01,Almaty,292.4774,295.5888443642898,299.4864315732855,291.79687746137535
27765,2001-10-01,Almaty,283.2757,285.8967287641332,289.31529948283514,282.2244891195203
27766,2001-11-01,Almaty,279.9417,277.96550004412563,281.76691693861045,274.1654966224858
27767,2001-12-01,Almaty,269.29483,273.1357420044209,277.01374640645093,269.2270414095325
27768,2002-01-01,Almaty,267.79712,271.03376554605717,274.63153749734437,267.53505464496993
27769,2002-02-01,Almaty,274.08057,273.2262319495643,276.81442370657345,269.4591766183243
27770,2002-03-01,Almaty,280.67612,278.1275894329515,281.9635688046992,274.3599223660527
27771,2002-04-01,Almaty,286.60837,283.82638082542917,287.5868384635327,280.04927787645437
27772,2002-05-01,Almaty,295.58105,294.05203773063283,297.7753647242332,290.6336947406417
27773,2002-06-01,Almaty,301.35287,301.7641479824689,305.22169551486405,298.1402889215718
27774,2002-07-01,Almaty,305.49033,304.2269757587543,307.9407539346886,300.4142154932353
27775,2002-08-01,Almaty,302.45044,303.01537123445314,306.65641300015557,299.37105996853086
27776,2002-09-01,Almaty,295.03976,295.59571176143817,299.3684807836737,291.83495974402285
27777,2002-10-01,Almaty,285.82507,286.86292422517994,290.424736193511,283.2001118642739
27778,2002-11-01,Almaty,276.939,278.0659416755799,281.70557341960557,274.3808433345696
27779,2002-12-01,Almaty,271.93903,273.33362178407646,277.13768949265096,269.828374526696
27780,2003-01-01,Almaty,276.35703,271.018931992363,274.6917318684748,267.108268661865
27781,2003-02-01,Almaty,272.32623,273.0578214813848,276.7310847020455,269.2998564122358
27782,2003-03-01,Almaty,275.84113,279.0795304435792,282.8340625675415,275.4532738099727
27783,2003-04-01,Almaty,282.00894,283.5248807015158,287.1660579528012,280.03785494408714
27784,2003-05-01,Almaty,297.92862,294.4444842999111,298.1897180162296,290.68311877919086
27785,2003-06-01,Almaty,302.19336,301.90794034010514,305.5748119869669,298.1168699702706
27786,2003-07-01,Almaty,304.39703,304.1696684337336,307.82446153587523,300.52264996956757
27787,2003-08-01,Almaty,301.02316,303.2686194021341,306.58293245310523,299.45182368131407
27788,2003-09-01,Almaty,293.90085,295.7081796534782,299.36998254203024,291.53683399765634
27789,2003-10-01,Almaty,289.5392,287.8280097113884,291.5977196335045,284.2880315952185
27790,2003-11-01,Almaty,278.09167,278.1554796251623,281.7711324746549,274.2637772200992
27791,2003-12-01,Almaty,274.17593,273.5272235381857,277.38110630537597,269.86564859482263
27792,2004-01-01,Almaty,270.39648,271.0032253794181,274.6376919939346,267.56625328872144
27793,2004-02-01,Almaty,272.04715,272.90217428650834,276.4649449940604,269.3149719774426
27794,2004-03-01,Almaty,277.23972,277.1023081778389,280.8877812155772,273.242790945783
27795,2004-04-01,Almaty,287.22504,285.2924802798209,288.9444723706632,281.53978904646755
27796,2004-05-01,Almaty,298.86496,294.1515847621992,298.02506690637387,290.1634704691987
27797,2004-06-01,Almaty,303.70325,302.3375782736585,305.9376442010642,298.6777511821055
27798,2004-07-01,Almaty,306.1514,305.2192734190323,308.41556970423204,301.75535046181443
27799,2004-08-01,Almaty,302.25882,303.39342315630836,307.45316631910424,299.6046554706458
27800,2004-09-01,Almaty,294.97345,296.2680399299529,300.1757768048377,292.5172748565207
27801,2004-10-01,Almaty,284.06458,285.79157961197734,289.2913377098287,282.0948893028723
27802,2004-11-01,Almaty,276.58475,278.7101579746738,282.19326455940785,275.0020963853951
27803,2004-12-01,Almaty,276.13455,273.7841666894409,277.6219792874691,270.3438889077265
27804,2005-01-01,Almaty,271.49396,271.8926793211155,275.415500636087,268.29964979336313
27805,2005-02-01,Almaty,276.11197,274.2470283496785,277.69591300956387,270.26588469712516
27806,2005-03-01,Almaty,278.26114,278.0090268085951,281.67249747265197,274.227040552601
27807,2005-04-01,Almaty,282.33395,284.9510057872658,288.59495828036063,280.9685512315926
27808,2005-05-01,Almaty,292.22693,294.4844609575746,298.2320818154014,290.82889487120923
27809,2005-06-01,Almaty,302.157,302.4320812797824,306.0663058618796,298.5583734130076
27810,2005-07-01,Almaty,304.0544,305.0981669795892,308.97950004525404,301.56305822043527
27811,2005-08-01,Almaty,304.6103,303.5746099325338,307.20159490226354,299.89326893234033
27812,2005-09-01,Almaty,297.9544,296.2963270866726,300.0753534356757,292.33883808517635
27813,2005-10-01,Almaty,286.05243,286.69435868777026,290.30568326582164,282.85293844086925
27814,2005-11-01,Almaty,281.1501,278.757708127477,282.53600926436013,275.3981850921069
27815,2005-12-01,Almaty,274.1093,273.92270314555293,278.0128297239211,270.2246364933186
27816,2006-01-01,Almaty,271.71344,271.81530484689966,275.7108548921194,268.4150447981624
27817,2006-02-01,Almaty,275.33865,274.00234941011286,277.71633504909573,270.21653963351537
27818,2006-03-01,Almaty,275.50583,278.89880974743676,282.4761845440015,275.4875269938386
27819,2006-04-01,Almaty,281.9494,284.5921792801684,288.52174106884655,280.618798951932
27820,2006-05-01,Almaty,295.5103,294.8125892280851,298.38772882207996,291.0934654473973
27821,2006-06-01,Almaty,302.98343,302.5192776240537,305.96877858836325,298.8278072967093
27822,2006-07-01,Almaty,304.00543,304.97685844304505,308.6990956121114,301.1428434787688
27823,2006-08-01,Almaty,304.918,303.7598320628829,307.56852491147805,299.9651430862175
